dataPublicada,autor_anonimo,texto,sentimento,tipoInteracao
2022-11-12 12:13:00,3812,"Devo confessar que essas pessoas são as melhores, eles realmente me creditaram meu pagamento duplo e esse é o comprovante de pagamento, membros às vezes precisamos dar a algumas pessoas a chance de provar a si mesmas porque a chance que eu dei a eles agora colocou um sorriso no rosto  meu rosto.  @earn_with_patricia_bitso",POSITIVE,comentário
2022-11-12 12:28:00,5554,👏👏👏,NEUTRAL,comentário
2022-11-12 12:17:00,5275,👏👏,NEUTRAL,comentário
2022-11-12 12:34:00,697,🖥 www.amgcapital.com.br 📧 E-mail: contato@amgcapital.com.br  Credenciados a btgpactual  ☎ Telefones: São Paulo (11) 3077 4600 Porto Alegre (51) 3557 1880 Florianópolis (48) 3371 4611  ‼ DISCLAIMER: Este post é de caráter informativo e não constitui uma oferta de compra ou de venda de ativos financeiros.  #AMGCapital #btgpactual #Investimentos #Ações #FIIs #TesouroDireto #LCI #LCA #CDB #ETFs #Debêntures #IR #economia #ibovespa #educaçãofinanceira,NEUTRAL,marcação
2022-11-12 13:14:00,5555,Que demais,POSITIVE,comentário
2022-11-12 13:24:00,5556,👏👏👏,NEUTRAL,comentário
2022-11-12 13:41:00,5557,Realmente! Bold é bold!!! Arrasaram demais! Sem igual 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,POSITIVE,comentário
2022-11-12 14:19:00,5558,🤓👏🏻,NEUTRAL,comentário
2022-11-12 16:09:00,4145,"Sabe quando você está construindo uma casa e tem que preparar bem a fundação, gastar um bom tempo e dinheiro nela para que a sua futura casa tenha uma base sólida e segura?  Pois é, o mesmo acontece com o seu crescimento pessoal e profissional.  Quando decidimos fundar a anovaresearch_ , uma das primeiras decisões foi participar do g4educacao , pois no campo do empreendedorismo precisávamos apreender com quem de fato faz acontecer e o tallisgomes e companhia dão aula nesse quesito todos os dias.   Conhecer a estrutura da sede do maior banco de investimento da América Latina btgpactual e na companhia do ottogsparenberg poder compreender um pouco dos projetos inovadores da instituição também foi uma baita inspiração.  Se você não se preparar bem e buscar aprender da fonte, estará negligenciando o seu sucesso. Assim como se a fundação da casa não for bem feita poderá te dar problemas no futuro, como o desabamento da casa, os seus resultados também podem não ser tão bons quanto sonhados.  Se você começar a investir em ações e derivativos sem buscar aprender a real natureza do mercado de capitais, vai ter sérios problemas e deixar de alcançar grandes resultados.  Se você não tiver bem fundamentado, bem alicerçado e uma fundação bem bem feita, a chance do seu império desmoronar é gigantesca, porque a base não foi bem construída.  Se você começar a investir em ações e derivativos sem buscar aprender a real natureza do mercado de capitais, vai ter sérios problemas e deixar de alcança",POSITIVE,marcação
2022-11-12 19:34:00,5559,Uau,POSITIVE,comentário
2022-11-12 20:34:00,5560,"Essa semana tive a alegria em conversar com a marthaleonardis que é uma das sócias do btgpactual . 🫰🏻  E aprendi que não é só fazer networking, e sim também saber fazer conexões, criando então uma relação de confiança. ✨🤩  #sp #networking #conexão #empreendedorismofeminino",POSITIVE,marcação
2022-11-12 21:30:00,5561,Parabens adoro a Bold 👏👏👏👏👏,POSITIVE,comentário
2022-11-12 21:31:00,5561,Parabéns adoro a @boldsnacks 👏👏👏👏,POSITIVE,comentário
2022-11-13 00:55:00,5562,"""""""Se você é o melhor da mesa em que está...  ..provavelmente você está na mesa errada""""  Dia 04 de agosto, foi o encerramento do programa Grow da Black Rocks.  Foi a primeira vez em muito tempo que fui a que menos sabe de uma mesa.  A consequência...  Cresci anos em meses!   Fiz conexões maravilhosas que mudaram nosso game. E aprendi lições valiosas, que vou levar pra vida!  Gratidão a todo o time blackrocksstartups por acreditarem e lutarem essa causa!   As startups parceiras wasteeeco flori.tech osh.technology playbpo  E a todos os apoiadores que enriqueceram a jornada!! 🚀✨ btgpactual tiktokforbusinessbr pwcbrasil thoughtworksbr improve.businesss""",POSITIVE,marcação
2022-11-13 02:04:00,5563,😍😍😍,NEUTRAL,comentário
2022-11-13 04:38:00,5564,Quem é?,NEUTRAL,comentário
2022-11-13 07:30:00,1633,"Esta semana estive na apresentação das organizações da sociedade civil selecionadas pelo projeto #btgsomameioambiente . Foram 10 apresentações impecáveis, demonstrando todo a geração de valor socioambiental que produzem. Parabéns ao btgpactual pela iniciativa, a judepaaula por toda competência na gestão da responsabilidade social corporativa do banco, a ago.social pela excelência na execução do projeto e a todas as organizações. Vocês tornam o mundo melhor!",POSITIVE,marcação
2022-11-13 07:51:00,5565,Como assistir?,NEUTRAL,comentário
2022-11-13 08:05:00,5566,"Filantropia apoiando a construção do Brasil do futuro: na semana passada fui conhecer o inteli_edu , instituto de Tecnologia e Liderança, faculdade que pretende ser a melhor escola de computação da América Latina. O Inteli funciona em um dos galpões do IPT, na USP, e foi criado com recursos privados. Especificamente com um aporte de mais de 200 milhões de reais, das famílias Esteves e Sallouti, com um grande apoio do banco btgpactual , mas que não tem a ambição de ser e já está se tornando um projeto de toda a sociedade. 2/3 dos alunos hoje são bolsistas, financiadas por famílias, empresas e indivíduos. O espaço físico é moderno e muito bem equipado e resultados começam a ser visíveis: alunos conquistando prêmios, hackathons, com ofertas de emprego antes mesmo de se formarem. O ensino acontece “como futuramente” - project based learning, com o aluno no centro e orientação de carreira desde o primeiro ano. Aliás o currículo teve como uma de suas mentoras a maira_ha , ex CEO da CIA de Talentos, que trouxe justamente esse olhar do desenvolvimento de liderança e carreira, que no último ano da formação pode seguir trilha acadêmica, empreendedora ou voltada ao mercado de trabalho.  Fiquei encantada.  Parabéns André Esteves robertosallouti , Juliana Sallouti (grande parte das bolsas para mulheres patrocinadas por ela), marthaleonardis (também madrinha do programa de bolsas), e aos demais envolvidos.  O sonho era que o Inteli fosse o MIT brasileiro. Com os galpões do IPT sendo em bre",POSITIVE,marcação
2022-11-13 08:48:00,5566,"Em 2020 fui convidada para fazer parte do Comitê Social da primeira edição do BTG Soma, programa de aceleração de organizações sociais do btgpactual . Na quinta feira pude acompanhar de perto a cerimônia de premiação da quarta edição do programa, que teve foco ambiental, e participar de um jantar com a liderança do banco, empreendedores sociais e outros membros do comitê. Um jantar de trocas e aprendizados, de soluções que constroem um Brasil melhor e suas lideranças. Obrigada marthaleonardis e judepaaula . O BTG reúne, convoca, agrega, soma.",POSITIVE,marcação
2022-11-13 09:25:00,697,"Novo episódio do Conselhos de Negócio no ar! ▶️  Nosso parceiro marcusbuaiz recebe ferreira_gabriel, fundador da BOLD SNACKS.  Gabriel conta sua história de sucesso e qual a sua inspiração para criar seu negócio com alimentos saudáveis de proteína.  Confira um pedaço do bate papo.  O vídeo completo já está disponível no YouTube do BTG Pactual.  🖥 www.amgcapital.com.br 📧 E-mail: contato@amgcapital.com.br  Credenciados a btgpactual  ☎ Telefones: São Paulo (11) 3077 4600 Porto Alegre (51) 3557 1880 Florianópolis (48) 3371 4611  ‼ DISCLAIMER: Este post é de caráter informativo e não constitui uma oferta de compra ou de venda de ativos financeiros.  #AMGCapital #btgpactual #Investimentos #Ações #FIIs #TesouroDireto #LCI #LCA #CDB #ETFs #Debêntures #IR #economia #ibovespa #educaçãofinanceira",NEUTRAL,marcação
2022-11-13 10:21:00,5567,@btgpactual vcs cobram os fundos imobiliário ?,NEUTRAL,resposta
2022-11-13 11:09:00,1015,Dia de celebrar o primeiro ano da seven_investor e a entrega de resultados junto ao btgpactual !!! Tenho orgulho de fazer parte deste projeto e dessa equipe de sócios maravilhosamente competentes!!! Obrigado a todos!!!!  kelly_s_araujo marcusantonioamorim danilolandeiro luiz_henrique_l_martins meneobregon camillaportugal crismartinsreis giselesouzabarros dedeaolicastro marcusschulzepeixinho josypguedes romulopessoalopes lanzarin.leo souzawilliam89 tiagomachadoba lucas.campos94 caiocesarceo enialago1 priscila_nogueira_almeida,NEUTRAL,marcação
2022-11-13 11:20:00,5568,Ótimo post da neta priscilenenunes com exemplo de carteira de dividendos do btgpactual 👏  Sigam priscilenenunes  Sigam paidopaidabolsa   #dividendos #investidores #longoprazo #buyandhold,NEUTRAL,marcação
2022-11-13 11:36:00,5569,Na minha opinião Marcus Buaiz é o melhor empreendedor do Brasil e mais lindo do Universo #OLeãoRugiu. ##apaixonadaFã.,POSITIVE,comentário
2022-11-13 17:19:00,5570,👏👏,NEUTRAL,comentário
2022-11-13 20:05:00,277,Nada de limites aqui Partiu Itaú_🚀💪✅...,NEGATIVE,comentário
2022-11-13 20:25:00,5571,Muito bom!! Parabéns @ferreira_gabriel!! @boldsnacks voando 😍😍,POSITIVE,comentário
2022-11-13 21:08:00,5271,"""3ros del MUNDO 🥉😍 Sin palabras❤️❤️❤️ Esto es por ti V E N E Z U E L A 🇻🇪 . nachoguedez  carlosvigonbt  diegoaguzman2712  andrecolavita  gab.anzola  adhemar83  fisio_carvajal  . Siempre conmigo 👇❤️ sandever_beachtennis  btgpactual alimentossantoni  padariareal_oficial  altogiro sherwinwilliamsbr  decathlonbrasil  tbmakeoficial  Equipo: paolo_tazzari lara.franco_ as.andreastuto angelamarsola pripa21 📸 👇itfbeachtennisworldcup_rio""",NEUTRAL,marcação
2022-11-13 22:00:00,5572,@patpatmalta deveríamos não comprar mais de empresas que apoiaram para chegarmos nessa situação... não comprando mais nada do grupo @natura do grupo @itau da @tvglobo @globoplay @btgpactual ...,NEGATIVE,comentário
2022-11-13 21:57:00,5572,@leozin_01 vdd.. a @natura o bco @itau  o  @btgpactual  tbm,NEUTRAL,comentário
2022-11-13 22:23:00,5573,"🔥𝘽𝙏𝙂 𝙋𝘼𝙂𝙊𝙐 𝙉𝙊 𝙁𝙍𝙀𝙀🤑🤑 ❇️𝘼𝙋𝙋 𝙋𝘼𝙂𝘼𝙉𝘿𝙊 𝟯𝟬 𝙍𝙀𝘼𝙄𝙎 𝙉𝙊 𝘾𝘼𝘿𝘼𝙎𝙏𝙍𝙊❇️ ✅𝙍𝙀𝙉𝘿𝙀 𝟭,𝟮𝟬 𝙋𝙊𝙍 𝘿𝙄𝘼 ✅𝙂𝘼𝙉𝙃𝘼 𝟮𝟬 𝙍𝙀𝘼𝙄𝙎 𝙉𝘼 𝙍𝙊𝙇𝙀𝙏𝘼 ✅𝟮 𝙍𝙀𝘼𝙄𝙎 𝙋𝙊𝙍 𝘾𝘼𝘿𝘼 𝙄𝙉𝘿𝙄𝘾𝘼𝘿𝙊🤑 🔥 𝙇𝙄𝙉𝙆 https://investbtg.com/download?code=6c6e22",NEUTRAL,marcação
2022-11-14 00:56:00,5574,Análise do mercado #financeiro nessa #segundafeira   E vem fazer parte da mentoria:  https://go.hotmart.com/E72615026H?dp=1  #analise #dolar #federalreserve #economia #eleicao2022 #mercadofinaceiro #farialima #b3 #brasil #passofundo #bolsadevaloes #curso #dinheiro #liberdadefinaceira #reset  #inflação #taxadejuros #eua  RicardoJorge_RJ _robertomotta  Denise_Alemanha drehder3  globlequener  oandrerocha,NEUTRAL,marcação
2022-11-14 08:21:00,5575,"Essa semana participei, representando a vivendadacrianca, do Give Back Day,  evento na qual as Oscs aceleradas pelo btgpactual puderam apresentar no eixo Meio Ambiente. Encontrei pessoas maravilhosas como judepaaula, isabela da asidbrasil, do intituophi e a anajulia da Stone. Gratidão pela oportunidade de conexões e aprendizado. ❤",POSITIVE,marcação
2022-11-14 10:43:00,5576,"@henriquemeirelles.real  you lied to everyone: for Brazilians, for the clients of foreign banks, and helped to elect the criminal Lula. now we will have a chaotic scenario of the economy.  @btgpactual @jpmorgan @goldmansachs @creditsuisse_br @deutschebank @societegenerale @wellsfargo @xpinvestimentos",NEUTRAL,comentário
2022-11-14 10:52:00,697,🖥 www.amgcapital.com.br 📧 E-mail: contato@amgcapital.com.br  Credenciados a btgpactual  ☎ Telefones: São Paulo (11) 3077 4600 Porto Alegre (51) 3557 1880 Florianópolis (48) 3371 4611  ‼ DISCLAIMER: Este post é de caráter informativo e não constitui uma oferta de compra ou de venda de ativos financeiros.  #AMGCapital #btgpactual #Investimentos #Ações #FIIs #TesouroDireto #LCI #LCA #CDB #ETFs #Debêntures #IR #economia #ibovespa #educaçãofinanceira,NEUTRAL,marcação
2022-11-14 12:58:00,5577,"A Disciplina te levará a lugares onde a motivação não chega.   Hoje o mazettobertelli começa uma nova jornada em sua carreira Profissional, e a sua DETERMINAÇÃO é louvável é admirável diante da sua idade.   Aliás eu tenho muita “SORTE” pois os 3 “garotinhos” aqui de casa possuem algo incomum, NÃO DESISTEM NUNCA DOS SEUS OBJETIVOS mesmo diante dos desafios encontrados no meio do caminho.   “Dico” (apelido do nosso filho mazetto.juliana ) que Deus lhe abençoe sempre, nunca esqueça dos nossa valores familiares, continue sendo GRATO e HUMILDE a Deus e a VIDA pelas oportunidades, esse é apenas o  início de uma linda carreira na btgpactual.   Amamos VC!! 🔪💀 mazetto.juliana",POSITIVE,marcação
2022-11-14 12:47:00,5569,"@btgpactual o prazer é meu, em poder acompanhar o sucesso de  pessoas tão grandes e relevantes para o Brasil e o mundo. #ParabénsAoGrandeEmpreendimento.",NEUTRAL,resposta
2022-11-14 13:06:00,5178,Segunda operação do dia. 600 pontos e descendo.,POSITIVE,marcação
2022-11-14 13:16:00,5178,Primeira operação do dia: 1000 pontos.,NEUTRAL,marcação
2022-11-14 13:54:00,23,"#respost btgpactual   O BTG Pactual reportou lucro líquido ajustado recorde de R$ 2,3 bilhões no terceiro trimestre, 28% acima do mesmo período do ano anterior! 🚀  As receitas totais do Banco também tiveram o melhor desempenho da história, de R$ 4,8 bilhões, aumento de 24% na comparação anual. Este é o terceiro trimestre consecutivo em que o BTG apresenta resultados recordes. O retorno ajustado sobre o patrimônio (ROAE) foi 22,0%, e o índice de Basileia fechou o trimestre em 15,2%.",NEUTRAL,marcação
2022-11-14 14:33:00,880,"""Acompanhe os assuntos que irão movimentar a semana no mercado financeiro com os destaques do relatório """"Spoiler Macro"""" do btgpactual. 🌐  ✅ Acesse o documento completo em: www.btgpactualdigital.com/analises/macroeconomia-e-estrategia""",POSITIVE,marcação
2022-11-14 16:36:00,5178,#daytrade #trade #mercadofinanceiro #miniindice #minidolar #b3 #bolsadevalores #rendaextra #lifestyle #milionario #liberdadefinanceira #liberdade #indicadorKM,NEUTRAL,marcação
2022-11-14 16:56:00,5578,Trabalhar muntua uma bufunfa depois ir aos INVESTIMENTOS 🤪😝✌️,NEGATIVE,marcação
